timestamp,price,date,day
1741046400000,2148.199533470228,2025-03-04 00:00:00,313
1741132800000,2171.496943535016,2025-03-05 00:00:00,314
1741219200000,2241.3841149187283,2025-03-06 00:00:00,315
1741305600000,2202.3207363495417,2025-03-07 00:00:00,316
1741392000000,2140.7498089428914,2025-03-08 00:00:00,317
1741478400000,2199.9995000805707,2025-03-09 00:00:00,318
1741564800000,2017.265460184326,2025-03-10 00:00:00,319
1741651200000,1879.1231054991026,2025-03-11 00:00:00,320
1741737600000,1921.3099227587034,2025-03-12 00:00:00,321
1741824000000,1910.6551381032464,2025-03-13 00:00:00,322
1741910400000,1862.7949366490388,2025-03-14 00:00:00,323
1741996800000,1910.6662703455045,2025-03-15 00:00:00,324
1742083200000,1939.7856881721348,2025-03-16 00:00:00,325
1742169600000,1887.7643429692785,2025-03-17 00:00:00,326
1742256000000,1929.1833577618722,2025-03-18 00:00:00,327
1742342400000,1932.7964059050657,2025-03-19 00:00:00,328
1742428800000,2060.728601068271,2025-03-20 00:00:00,329
1742515200000,1980.831780524645,2025-03-21 00:00:00,330
1742601600000,1964.5293833168294,2025-03-22 00:00:00,331
1742688000000,1979.5449257665966,2025-03-23 00:00:00,332
1742774400000,2001.0470230951883,2025-03-24 00:00:00,333
1742860800000,2077.739325831977,2025-03-25 00:00:00,334
1742947200000,2068.598435049149,2025-03-26 00:00:00,335
1743033600000,2009.8835432902426,2025-03-27 00:00:00,336
1743120000000,2003.3034241292064,2025-03-28 00:00:00,337
1743206400000,1896.9173600459985,2025-03-29 00:00:00,338
1743292800000,1829.2745211803463,2025-03-30 00:00:00,339
1743379200000,1805.3378779435934,2025-03-31 00:00:00,340
1743465600000,1824.2071367609847,2025-04-01 00:00:00,341
1743552000000,1907.1671522994227,2025-04-02 00:00:00,342
1743638400000,1795.761850567479,2025-04-03 00:00:00,343
1743724800000,1818.2844199542053,2025-04-04 00:00:00,344
1743811200000,1814.4807753449506,2025-04-05 00:00:00,345
1743897600000,1809.935827172196,2025-04-06 00:00:00,346
1743984000000,1574.6321611455576,2025-04-07 00:00:00,347
1744070400000,1555.909812570873,2025-04-08 00:00:00,348
1744156800000,1471.3608854365523,2025-04-09 00:00:00,349
1744243200000,1662.5331604641576,2025-04-10 00:00:00,350
1744329600000,1523.928624242526,2025-04-11 00:00:00,351
1744416000000,1568.131690125936,2025-04-12 00:00:00,352
1744502400000,1645.8625733156498,2025-04-13 00:00:00,353
1744588800000,1595.4227460001084,2025-04-14 00:00:00,354
